Soundfile,Left time (sec),Right time (sec),Species,
ICLISTENHF1251_20140201T211456.170Z.wav,4.03042,4.98098,UN|HB|NN,"	"
ICLISTENHF1251_20140201T212456.170Z.wav,4.79087,5.28517,UN|HB|NN,"	"
ICLISTENHF1251_20140201T213456.171Z.wav,8.0228,8.82129,UN|HB|NN,"	"
ICLISTENHF1251_20140201T214456.171Z.wav,15.36122,15.93156,UN|HB|NN,"	"
ICLISTENHF1251_20140201T220456.173Z.wav,64.56274,66.34981,UN|HB|FS,"	"
ICLISTENHF1251_20140201T224456.179Z.wav,243.1178,245.2851,UN|HB,
ICLISTENHF1251_20140201T224456.179Z.wav,263.5741,265.095,FW,
ICLISTENHF1251_20140201T225456.182Z.wav,83.95437,85.36122,UN|HB,
ICLISTENHF1251_20140201T225456.182Z.wav,261.2167,262.8136,UN|FW,
ICLISTENHF1251_20140201T230456.185Z.wav,20.6844,21.82509,HB,
ICLISTENHF1251_20140201T230456.185Z.wav,65.32318,66.76806,FW,
ICLISTENHF1251_20140201T230456.185Z.wav,264.0684,264.7528,UN|OC,
ICLISTENHF1251_20140201T233456.193Z.wav,73.53612,75.81749,FW,
ICLISTENHF1251_20140201T233456.193Z.wav,86.0076,87.49049,HB,
ICLISTENHF1251_20140201T234456.196Z.wav,133.9163,135.3992,FW,
ICLISTENHF1251_20140201T235456.198Z.wav,76.9962,77.3384,UN|OC,
ICLISTENHF1251_20140202T003456.209Z.wav,211.9011,213.9923,UN|FW,
ICLISTENHF1251_20140202T004456.211Z.wav,136.0076,138.0608,UN|FW,
ICLISTENHF1251_20140202T012456.220Z.wav,18.13688,19.84791,FW,
ICLISTENHF1251_20140202T013456.223Z.wav,133.9543,135.8174,UN|FW,
ICLISTENHF1251_20140202T014456.225Z.wav,44.44867,45.93156,FW,
ICLISTENHF1251_20140202T014456.225Z.wav,124.2585,126.1977,HB,
ICLISTENHF1251_20140202T015456.227Z.wav,70.79847,72.09125,HB,
ICLISTENHF1251_20140202T020456.230Z.wav,18.46008,19.54373,HB,
ICLISTENHF1251_20140202T020456.230Z.wav,129.8098,131.1406,FW,
ICLISTENHF1251_20140202T021456.232Z.wav,40.26616,42.01521,HB,
ICLISTENHF1251_20140202T022456.234Z.wav,21.74904,23.38403,HB,
ICLISTENHF1251_20140202T022456.234Z.wav,28.85932,30.15208,FW,
ICLISTENHF1251_20140202T023456.237Z.wav,55.77947,57.68061,FW,
ICLISTENHF1251_20140202T023456.237Z.wav,230.3802,232.3193,HB,
ICLISTENHF1251_20140202T024456.239Z.wav,16.53991,18.09886,UN|D,
ICLISTENHF1251_20140202T024456.239Z.wav,47.68061,49.5057,HB,
ICLISTENHF1251_20140202T024456.239Z.wav,70.64638,72.12928,FW,
ICLISTENHF1251_20140202T025456.241Z.wav,23.23194,25.09506,FW,
ICLISTENHF1251_20140202T025456.241Z.wav,170.3041,172.0912,HB,
ICLISTENHF1251_20140202T030456.244Z.wav,244.9809,246.1216,UN|HB,
ICLISTENHF1251_20140202T032456.248Z.wav,113.4981,115.019,UN|HB,
ICLISTENHF1251_20140202T032456.248Z.wav,178.0988,180,FW,
ICLISTENHF1251_20140202T033456.250Z.wav,17.87072,19.5057,HB,
ICLISTENHF1251_20140202T034456.252Z.wav,25.51331,27.45246,FW,
ICLISTENHF1251_20140202T034456.252Z.wav,28.47908,30.19011,HB,
ICLISTENHF1251_20140202T035456.254Z.wav,1.40684,2.88973,HB,
ICLISTENHF1251_20140202T035456.254Z.wav,3.61217,5.20913,UN|D,
ICLISTENHF1251_20140202T035456.254Z.wav,293.2699,294.9429,FW,
ICLISTENHF1251_20140202T040456.256Z.wav,41.21672,42.8517,UN|FW,
ICLISTENHF1251_20140202T040456.256Z.wav,132.9657,134.3726,HB,
ICLISTENHF1251_20140202T041456.259Z.wav,168.8593,170.5323,HB,
ICLISTENHF1251_20140202T041456.259Z.wav,189.5437,191.4828,FW,
ICLISTENHF1251_20140202T042456.260Z.wav,15.09506,16.31179,HB,
ICLISTENHF1251_20140202T042456.260Z.wav,39.0114,41.3308,FW,
ICLISTENHF1251_20140202T043456.263Z.wav,8.34601,9.63877,HB,
ICLISTENHF1251_20140202T043456.263Z.wav,76.92015,78.78327,FW,
ICLISTENHF1251_20140202T044456.265Z.wav,114.7662,116.9716,UN|FW,
ICLISTENHF1251_20140202T044456.265Z.wav,163.9543,165.5893,HB,
ICLISTENHF1251_20140202T045456.267Z.wav,168.8973,170.3422,HB,
ICLISTENHF1251_20140202T045456.267Z.wav,188.8973,191.5589,FW,
ICLISTENHF1251_20140202T050456.269Z.wav,77.14828,78.44106,HB,
ICLISTENHF1251_20140202T050456.269Z.wav,269.6958,271.4448,UN|FW,
ICLISTENHF1251_20140202T051456.271Z.wav,18.0228,19.42966,HB,
ICLISTENHF1251_20140202T051456.271Z.wav,25.55133,27.56653,FW,
ICLISTENHF1251_20140202T052456.274Z.wav,30.68441,32.12928,HB,
ICLISTENHF1251_20140202T052456.274Z.wav,59.35361,60.68441,FW,
ICLISTENHF1251_20140202T053456.274Z.wav,9.08745,10.95057,FW,
ICLISTENHF1251_20140202T053456.274Z.wav,195.2851,196.768,HB,
ICLISTENHF1251_20140202T054456.274Z.wav,206.8821,209.2395,HB,
ICLISTENHF1251_20140202T054456.274Z.wav,264.6387,266.6539,FW,
ICLISTENHF1251_20140202T055456.274Z.wav,37.30038,38.93536,FW,
ICLISTENHF1251_20140202T060456.274Z.wav,283.5361,285.5893,FW,
ICLISTENHF1251_20140202T061456.274Z.wav,4.86692,6.80608,FW,
ICLISTENHF1251_20140202T061456.274Z.wav,75.51331,76.84411,HB,
ICLISTENHF1251_20140202T062456.274Z.wav,21.71103,23.30798,FW,
ICLISTENHF1251_20140202T062456.274Z.wav,61.78707,63.11787,HB,
ICLISTENHF1251_20140202T063456.275Z.wav,276.9581,278.8593,FW,
ICLISTENHF1251_20140202T073456.277Z.wav,90.95057,91.86312,HB,
ICLISTENHF1251_20140202T074456.277Z.wav,6.92015,7.75665,HB,
ICLISTENHF1251_20140202T074456.277Z.wav,206.9581,208.5551,UN|D,
ICLISTENHF1251_20140202T074456.277Z.wav,210.5323,212.1292,FW,
ICLISTENHF1251_20140202T075456.279Z.wav,106.9201,108.403,HB,
ICLISTENHF1251_20140202T075456.279Z.wav,110.152,112.3193,UN|D,
ICLISTENHF1251_20140202T075456.279Z.wav,120,122.1292,FW,
ICLISTENHF1251_20140202T080456.282Z.wav,31.02662,32.69962,HB,
ICLISTENHF1251_20140202T080456.282Z.wav,253.6882,255.3992,UN|D,
ICLISTENHF1251_20140202T080456.282Z.wav,263.1939,264.4866,FW,
ICLISTENHF1251_20140202T081456.285Z.wav,36.12166,38.17491,FW,
ICLISTENHF1251_20140202T081456.285Z.wav,71.29278,72.81369,UN|D,
ICLISTENHF1251_20140202T081456.285Z.wav,205.6273,207.5285,HB,
ICLISTENHF1251_20140202T082456.287Z.wav,23.00379,24.48669,HB,
ICLISTENHF1251_20140202T083456.290Z.wav,45.58935,47.30038,HB,
ICLISTENHF1251_20140202T084456.293Z.wav,147.7946,149.3536,FW,
ICLISTENHF1251_20140202T085456.295Z.wav,270.7984,272.1292,UN|D,
ICLISTENHF1251_20140202T091456.300Z.wav,239.2015,241.3308,HB,
ICLISTENHF1251_20140202T093456.306Z.wav,14.86692,18.89734,UN|D,
ICLISTENHF1251_20140202T094456.308Z.wav,158.1368,160,UN|FW,
ICLISTENHF1251_20140202T094456.308Z.wav,201.3688,203.346,KW,
ICLISTENHF1251_20140202T094456.308Z.wav,287.7566,289.7338,HB,
ICLISTENHF1251_20140202T100456.313Z.wav,34.44866,35.85551,HB,
ICLISTENHF1251_20140202T100456.313Z.wav,245.3231,246.9201,KW,
ICLISTENHF1251_20140202T101456.316Z.wav,221.1026,223.2699,FW,
ICLISTENHF1251_20140202T102456.318Z.wav,93.30797,94.90494,FW,
ICLISTENHF1251_20140202T105456.325Z.wav,172.5095,174.6007,HB,
ICLISTENHF1251_20140202T110456.327Z.wav,259.8859,262.2433,HB,
ICLISTENHF1251_20140202T111456.329Z.wav,30.8365,32.12928,HB,
ICLISTENHF1251_20140202T112456.332Z.wav,45.89354,47.90875,HB,
ICLISTENHF1251_20140202T112456.332Z.wav,125.5133,127.1863,FW,
ICLISTENHF1251_20140202T113456.334Z.wav,78.89733,80.57033,UN|FW,
ICLISTENHF1251_20140202T113456.334Z.wav,123.346,125.2851,HB,
ICLISTENHF1251_20140202T114456.336Z.wav,84.63878,87.22432,FW,
ICLISTENHF1251_20140202T114456.336Z.wav,220.8745,222.6616,HB,
ICLISTENHF1251_20140202T115456.339Z.wav,13.34601,15.28516,HB,
ICLISTENHF1251_20140202T120456.341Z.wav,197.3003,198.5551,HB,
ICLISTENHF1251_20140202T121456.344Z.wav,53.68821,55.39924,FW,
ICLISTENHF1251_20140202T121456.344Z.wav,269.2395,271.1787,HB,
ICLISTENHF1251_20140202T122456.346Z.wav,55.51331,57.3384,HB,
ICLISTENHF1251_20140202T122456.346Z.wav,102.5855,104.2205,FW,
ICLISTENHF1251_20140202T123456.348Z.wav,27.22433,29.20152,FW,
ICLISTENHF1251_20140202T124456.351Z.wav,157.6045,159.8479,FW,
ICLISTENHF1251_20140202T125456.353Z.wav,25.96958,27.71863,UN|FW,
ICLISTENHF1251_20140202T131456.357Z.wav,4.98098,7.64259,HB,
ICLISTENHF1251_20140202T132456.359Z.wav,105.3231,107.7186,FW,
ICLISTENHF1251_20140202T132456.359Z.wav,120.7604,121.5589,HB,
ICLISTENHF1251_20140202T133456.361Z.wav,11.02662,12.73764,FW,
ICLISTENHF1251_20140202T134456.363Z.wav,122.3954,124.0304,HB,
ICLISTENHF1251_20140202T134456.363Z.wav,239.2395,241.1026,FW,
ICLISTENHF1251_20140202T135456.365Z.wav,19.20152,21.02662,FW,
ICLISTENHF1251_20140202T140456.367Z.wav,26.15969,28.25095,FW,
ICLISTENHF1251_20140202T141456.369Z.wav,28.13688,30.45627,FW,
ICLISTENHF1251_20140202T141456.369Z.wav,37.55655,39.41966,HB,
ICLISTENHF1251_20140202T142456.372Z.wav,78.06083,79.96197,UN|D,
ICLISTENHF1251_20140202T142456.372Z.wav,167.6045,169.6577,FW,
ICLISTENHF1251_20140202T143456.373Z.wav,28.36502,30.26616,FW,
ICLISTENHF1251_20140202T143456.373Z.wav,90.79848,92.43345,HB,
ICLISTENHF1251_20140202T144456.375Z.wav,40.79847,42.6616,FW,
ICLISTENHF1251_20140202T145456.377Z.wav,36.08364,37.90875,FW,
ICLISTENHF1251_20140202T145456.377Z.wav,43.23194,44.60076,HB,
ICLISTENHF1251_20140202T150456.379Z.wav,88.13688,90,FW,
ICLISTENHF1251_20140202T151456.381Z.wav,70.19011,72.20532,FW,
ICLISTENHF1251_20140202T152456.383Z.wav,28.70722,30.79848,FW,
ICLISTENHF1251_20140202T153456.385Z.wav,29.08745,30.8365,FW,
ICLISTENHF1251_20140202T154456.387Z.wav,15.77947,17.49048,FW,
ICLISTENHF1251_20140202T155456.389Z.wav,34.56273,36.61597,FW,
ICLISTENHF1251_20140202T160456.391Z.wav,29.77186,31.86312,FW,
ICLISTENHF1251_20140202T161456.393Z.wav,6.19772,8.78327,FW,
ICLISTENHF1251_20140202T161456.393Z.wav,205.6654,206.8821,HB,
ICLISTENHF1251_20140202T162456.395Z.wav,243.6121,245.7414,HB,
ICLISTENHF1251_20140202T162456.395Z.wav,254.4866,257.3764,FW,
ICLISTENHF1251_20140202T163456.396Z.wav,37.22433,39.61977,FW,
ICLISTENHF1251_20140202T163456.396Z.wav,108.0988,109.6577,HB,
ICLISTENHF1251_20140202T164456.399Z.wav,34.22053,36.23573,FW,
ICLISTENHF1251_20140202T164456.399Z.wav,285.3992,287.0722,HB,
ICLISTENHF1251_20140202T165456.401Z.wav,14.8289,16.76805,FW,
ICLISTENHF1251_20140202T165456.401Z.wav,245.019,247.6045,UN|HB,
ICLISTENHF1251_20140202T170456.403Z.wav,9.04943,11.44487,FW,
ICLISTENHF1251_20140202T170456.403Z.wav,231.4828,232.6616,HB,
ICLISTENHF1251_20140202T171456.405Z.wav,30.26616,31.36882,HB,
ICLISTENHF1251_20140202T171456.405Z.wav,85.13308,87.22432,FW,
ICLISTENHF1251_20140202T172456.407Z.wav,8.97337,11.36882,FW,
ICLISTENHF1251_20140202T172456.407Z.wav,14.37262,16.08365,HB,
ICLISTENHF1251_20140202T173456.409Z.wav,8.93536,11.59696,FW,
ICLISTENHF1251_20140202T173456.409Z.wav,281.9391,282.9657,UN|HB,
ICLISTENHF1251_20140202T174456.411Z.wav,10.41825,12.20532,FW,
ICLISTENHF1251_20140202T174456.411Z.wav,290.2281,291.2927,HB,
ICLISTENHF1251_20140202T175456.413Z.wav,9.73384,12.12928,FW,
ICLISTENHF1251_20140202T175456.413Z.wav,297.5285,299.0114,HB,
ICLISTENHF1251_20140202T180456.414Z.wav,38.47908,40.64639,FW,
ICLISTENHF1251_20140202T180456.414Z.wav,250.2281,250.9885,UN|OC|SP,"	"
ICLISTENHF1251_20140202T181456.417Z.wav,26.65398,29.54373,FW,
ICLISTENHF1251_20140202T181456.417Z.wav,39.88593,42.01521,HB,
ICLISTENHF1251_20140202T182456.418Z.wav,31.78707,34.10646,FW,
ICLISTENHF1251_20140202T182456.418Z.wav,67.79467,69.54372,HB,
ICLISTENHF1251_20140202T183456.420Z.wav,36.23573,38.82129,FW,
ICLISTENHF1251_20140202T183456.420Z.wav,194.9049,196.2737,HB,
ICLISTENHF1251_20140202T184456.421Z.wav,9.46768,11.97719,FW,
ICLISTENHF1251_20140202T185456.420Z.wav,31.93916,33.68821,HB,
ICLISTENHF1251_20140202T185456.420Z.wav,37.98479,41.14068,FW,
ICLISTENHF1251_20140202T190456.419Z.wav,19.88593,22.88973,FW,
ICLISTENHF1251_20140202T190456.419Z.wav,250.2281,252.2053,HB,
ICLISTENHF1251_20140202T191456.419Z.wav,46.73004,49.92395,FW,
ICLISTENHF1251_20140202T191456.419Z.wav,296.9201,298.2129,HB,
ICLISTENHF1251_20140202T192456.419Z.wav,40.03802,42.96578,FW,
ICLISTENHF1251_20140202T193456.418Z.wav,13.61217,15.51331,FW,
ICLISTENHF1251_20140202T194456.418Z.wav,68.74525,71.14067,FW,
ICLISTENHF1251_20140202T195456.418Z.wav,115.4372,117.9467,FW,
ICLISTENHF1251_20140202T200456.418Z.wav,24.1825,26.19772,FW,
ICLISTENHF1251_20140202T201456.418Z.wav,58.63117,61.14067,FW,
ICLISTENHF1251_20140202T202456.418Z.wav,38.17491,40.95057,FW,
ICLISTENHF1251_20140202T203456.418Z.wav,25.89353,28.40304,FW,
ICLISTENHF1251_20140202T204456.418Z.wav,28.59316,31.40684,FW,
ICLISTENHF1251_20140202T204456.418Z.wav,86.53992,88.47909,HB,
ICLISTENHF1251_20140202T205456.419Z.wav,115.7034,118.5171,FW,
ICLISTENHF1251_20140202T205456.419Z.wav,227.0722,228.5171,HB,
ICLISTENHF1251_20140202T210456.420Z.wav,9.23954,11.82509,FW,
ICLISTENHF1251_20140202T211456.423Z.wav,16.88213,19.35361,FW,
ICLISTENHF1251_20140202T211456.423Z.wav,200.3041,202.8897,HB,
ICLISTENHF1251_20140202T212456.426Z.wav,10.19011,13.46008,FW,
ICLISTENHF1251_20140202T212456.426Z.wav,31.21672,33.0038,HB,
ICLISTENHF1251_20140202T213456.429Z.wav,25.01901,28.21293,FW,
ICLISTENHF1251_20140202T213456.429Z.wav,231.8631,234.2965,HB,
ICLISTENHF1251_20140202T214456.432Z.wav,19.39163,22.24335,FW,
ICLISTENHF1251_20140202T214456.432Z.wav,162.7376,164.7908,HB,
ICLISTENHF1251_20140202T215456.434Z.wav,15.89353,17.56654,HB,
ICLISTENHF1251_20140202T215456.434Z.wav,52.01521,54.60076,FW,
ICLISTENHF1251_20140202T220456.437Z.wav,35.62738,37.87072,HB,
ICLISTENHF1251_20140202T220456.437Z.wav,44.37262,46.84411,FW,
ICLISTENHF1251_20140202T221456.440Z.wav,33.23193,35.89354,FW,
ICLISTENHF1251_20140202T221456.440Z.wav,294.5627,296.4638,HB,
ICLISTENHF1251_20140202T222456.443Z.wav,23.00379,25.58935,FW,
ICLISTENHF1251_20140202T222456.443Z.wav,186.5019,188.2889,HB,
ICLISTENHF1251_20140202T223456.446Z.wav,277.5665,279.1254,HB,
ICLISTENHF1251_20140202T224456.448Z.wav,159.3916,161.3308,HB,
ICLISTENHF1251_20140202T224456.448Z.wav,188.0608,190.3422,UN|FW,
ICLISTENHF1251_20140202T225456.451Z.wav,272.8517,275.133,FW,
ICLISTENHF1251_20140202T230456.454Z.wav,15.24715,17.03422,HB,
ICLISTENHF1251_20140202T230456.454Z.wav,290.076,292.0532,FW,
ICLISTENHF1251_20140202T231456.457Z.wav,36.04563,38.40304,FW,
ICLISTENHF1251_20140202T232456.458Z.wav,11.86312,13.8403,FW,
ICLISTENHF1251_20140202T232456.458Z.wav,14.29658,16.46388,HB,
ICLISTENHF1251_20140202T233456.461Z.wav,50.22814,52.09125,FW,
ICLISTENHF1251_20140202T233456.461Z.wav,216.768,219.0494,HB,
ICLISTENHF1251_20140202T234456.463Z.wav,24.67681,27.14828,FW,
ICLISTENHF1251_20140202T234456.463Z.wav,87.11027,89.04943,HB,
ICLISTENHF1251_20140202T235456.466Z.wav,29.92395,32.09125,FW,
ICLISTENHF1251_20140202T235456.466Z.wav,134.9809,137.5665,HB,
ICLISTENHF1251_20140203T000456.468Z.wav,4.71483,7.14829,FW,
ICLISTENHF1251_20140203T000456.468Z.wav,158.327,160.7604,HB,
ICLISTENHF1251_20140203T002456.473Z.wav,27.64258,29.08745,UN|HB,
ICLISTENHF1251_20140203T002456.473Z.wav,188.2509,190.114,FW,
ICLISTENHF1251_20140203T015456.482Z.wav,61.29278,62.85171,FW,
ICLISTENHF1251_20140203T020456.483Z.wav,255.7794,257.5285,FW,
ICLISTENHF1251_20140203T021456.484Z.wav,13.53612,15.89353,FW,
ICLISTENHF1251_20140203T021456.484Z.wav,281.825,282.4714,UN|SPW,      
ICLISTENHF1251_20140203T022456.486Z.wav,17.75665,19.54373,FW,
ICLISTENHF1251_20140203T023456.488Z.wav,54.18251,55.96957,FW,
ICLISTENHF1251_20140203T024456.491Z.wav,14.75285,16.69202,FW,
ICLISTENHF1251_20140203T024456.491Z.wav,63.72624,64.56274,UN|SPW,      
ICLISTENHF1251_20140203T025456.494Z.wav,7.79467,9.42966,HB,
ICLISTENHF1251_20140203T025456.494Z.wav,25.93156,27.87072,FW,
ICLISTENHF1251_20140203T025456.494Z.wav,41.90114,42.81369,UN|SPW,      
ICLISTENHF1251_20140203T030456.497Z.wav,3.57414,4.6768,SPW,
ICLISTENHF1251_20140203T030456.497Z.wav,27.68061,30.15208,FW,
ICLISTENHF1251_20140203T030456.497Z.wav,97.68061,99.1635,HB,
ICLISTENHF1251_20140203T031456.499Z.wav,16.23573,17.60455,HB,
ICLISTENHF1251_20140203T031456.499Z.wav,19.39163,21.21672,FW,
ICLISTENHF1251_20140203T031456.499Z.wav,27.56653,28.6692,SPW,
ICLISTENHF1251_20140203T032456.502Z.wav,1.52091,2.69962,HB,
ICLISTENHF1251_20140203T032456.502Z.wav,39.92395,40.68441,SPW,
ICLISTENHF1251_20140203T032456.502Z.wav,43.91635,46.88213,FW,
ICLISTENHF1251_20140203T033456.505Z.wav,1.52091,2.47148,UN|SPW,      
ICLISTENHF1251_20140203T033456.505Z.wav,34.90494,36.65398,HB,
ICLISTENHF1251_20140203T033456.505Z.wav,161.711,163.6882,FW,
ICLISTENHF1251_20140203T034456.507Z.wav,82.96578,84.86691,FW,
ICLISTENHF1251_20140203T034456.507Z.wav,103.0798,104.8669,HB,
ICLISTENHF1251_20140203T035456.509Z.wav,44.3346,47.3384,FW,
ICLISTENHF1251_20140203T035456.509Z.wav,54.75285,56.73004,HB,
ICLISTENHF1251_20140203T035456.509Z.wav,129.5437,130.4562,UN|OC|SP,"	"
ICLISTENHF1251_20140203T040456.511Z.wav,2.07223,2.45246,SPW,
ICLISTENHF1251_20140203T040456.511Z.wav,24.18251,26.08364,FW,
ICLISTENHF1251_20140203T040456.511Z.wav,186.4258,188.6691,HB,
ICLISTENHF1251_20140203T041456.514Z.wav,19.31559,20.45627,UN|OC,
ICLISTENHF1251_20140203T041456.514Z.wav,37.79468,39.77186,FW,
ICLISTENHF1251_20140203T041456.514Z.wav,184.4866,186.8441,HB,
ICLISTENHF1251_20140203T042456.516Z.wav,29.84791,31.67299,FW,
ICLISTENHF1251_20140203T042456.516Z.wav,45.89354,46.46388,UN|OC,
ICLISTENHF1251_20140203T042456.516Z.wav,52.58555,54.44867,HB,
ICLISTENHF1251_20140203T043456.519Z.wav,80.45627,82.69962,HB,
ICLISTENHF1251_20140203T043456.519Z.wav,82.05323,82.6616,UN|OC,
ICLISTENHF1251_20140203T043456.519Z.wav,92.50951,94.29658,FW,
ICLISTENHF1251_20140203T044456.521Z.wav,25.55133,27.14828,HB,
ICLISTENHF1251_20140203T044456.521Z.wav,226.0456,228.7072,FW,
ICLISTENHF1251_20140203T045456.523Z.wav,64.56274,66.46388,HB,
ICLISTENHF1251_20140203T045456.523Z.wav,87.56654,89.58175,FW,
ICLISTENHF1251_20140203T050456.526Z.wav,5.47529,6.73004,SPW,
ICLISTENHF1251_20140203T050456.526Z.wav,15.85551,18.40304,FW,
ICLISTENHF1251_20140203T050456.526Z.wav,29.5057,32.09125,HB,
ICLISTENHF1251_20140203T051456.528Z.wav,17.94677,19.58175,HB,
ICLISTENHF1251_20140203T051456.528Z.wav,57.56654,59.73383,FW,
ICLISTENHF1251_20140203T052456.530Z.wav,8.09886,10.76046,FW,
ICLISTENHF1251_20140203T052456.530Z.wav,11.36882,13.15589,HB,
ICLISTENHF1251_20140203T052456.530Z.wav,217.3384,218.2129,SPW,
ICLISTENHF1251_20140203T053456.533Z.wav,47.75665,49.01141,HB,
ICLISTENHF1251_20140203T053456.533Z.wav,132.6996,134.5247,FW,
ICLISTENHF1251_20140203T053456.533Z.wav,192.9657,193.8783,SPW,
ICLISTENHF1251_20140203T054456.535Z.wav,4.3346,6.5019,HB,
ICLISTENHF1251_20140203T054456.535Z.wav,53.34601,54.14449,UN|SPW,      
ICLISTENHF1251_20140203T054456.535Z.wav,137.6425,140.4562,FW,
ICLISTENHF1251_20140203T055456.537Z.wav,5.81749,6.42586,UN|SPW,      
ICLISTENHF1251_20140203T055456.537Z.wav,48.13688,49.54372,HB,
ICLISTENHF1251_20140203T055456.537Z.wav,62.88972,65.55133,FW,
ICLISTENHF1251_20140203T060456.539Z.wav,1.59696,3.07985,SPW,
ICLISTENHF1251_20140203T060456.539Z.wav,26.31178,27.90875,HB,
ICLISTENHF1251_20140203T060456.539Z.wav,99.5057,102.0152,FW,
ICLISTENHF1251_20140203T061456.541Z.wav,65.93156,67.68061,HB,
ICLISTENHF1251_20140203T061456.541Z.wav,66.95816,69.92395,FW,
ICLISTENHF1251_20140203T061456.541Z.wav,283.7642,285.3612,SPW,
ICLISTENHF1251_20140203T062456.544Z.wav,38.25095,40.60837,FW,
ICLISTENHF1251_20140203T062456.544Z.wav,90.98859,92.31939,HB,
ICLISTENHF1251_20140203T062456.544Z.wav,270.6844,272.0912,UN|SPW|N,"	"
ICLISTENHF1251_20140203T063456.546Z.wav,28.02281,30.22814,FW,
ICLISTENHF1251_20140203T063456.546Z.wav,36.9962,38.327,HB,
ICLISTENHF1251_20140203T064456.548Z.wav,23.00379,25.81748,FW,
ICLISTENHF1251_20140203T064456.548Z.wav,122.6235,123.2319,SPW,
ICLISTENHF1251_20140203T064456.548Z.wav,245.057,248.365,HB,
ICLISTENHF1251_20140203T065456.550Z.wav,22.50951,24.41065,FW,
ICLISTENHF1251_20140203T065456.550Z.wav,27.52852,28.85932,UN|SPW|N,"	"
ICLISTENHF1251_20140203T065456.550Z.wav,222.8897,224.9429,HB,
ICLISTENHF1251_20140203T070456.552Z.wav,1.86312,2.43346,SPW,
ICLISTENHF1251_20140203T070456.552Z.wav,38.02281,40.76046,FW,
ICLISTENHF1251_20140203T070456.552Z.wav,103.498,105.019,HB,
ICLISTENHF1251_20140203T071456.554Z.wav,80.64638,82.50951,FW,
ICLISTENHF1251_20140203T071456.554Z.wav,87.41445,88.44106,HB,
ICLISTENHF1251_20140203T071456.554Z.wav,160.1901,160.6083,UN|SPW|N,"	"
ICLISTENHF1251_20140203T072456.556Z.wav,100.114,103.0038,FW,
ICLISTENHF1251_20140203T072456.556Z.wav,196.2357,199.8098,UN|NN|SP,"	"
ICLISTENHF1251_20140203T073456.558Z.wav,23.04183,24.63878,FW,
ICLISTENHF1251_20140203T073456.558Z.wav,256.1216,257.8326,HB,
ICLISTENHF1251_20140203T073456.558Z.wav,289.0874,290.6083,UN|NN|SP,"	"
ICLISTENHF1251_20140203T075101.506Z.wav,29.5057,30.8365,HB,
ICLISTENHF1251_20140203T075101.506Z.wav,45.32319,45.96958,UN|SPW,      
ICLISTENHF1251_20140203T075101.506Z.wav,78.55513,83.23194,FW,
ICLISTENHF1251_20140203T080101.508Z.wav,28.47908,30.72242,FW,
ICLISTENHF1251_20140203T080101.508Z.wav,47.79468,49.77186,UN|NN|SP,"	"
ICLISTENHF1251_20140203T081101.510Z.wav,36.34981,38.06083,UN|NN|SP,"	"
ICLISTENHF1251_20140203T081101.510Z.wav,59.5057,61.40684,FW,
ICLISTENHF1251_20140203T081101.510Z.wav,255.8555,257.6425,HB,
ICLISTENHF1251_20140203T082101.513Z.wav,9.54372,11.82509,FW,
ICLISTENHF1251_20140203T082101.513Z.wav,206.6539,207.7946,UN|NN|SP,"	"
ICLISTENHF1251_20140203T082101.513Z.wav,219.8479,221.4828,HB,
ICLISTENHF1251_20140203T083101.514Z.wav,14.5057,15.62738,HB,
ICLISTENHF1251_20140203T083101.514Z.wav,26.27376,27.26236,UN|NN|SP,"	"
ICLISTENHF1251_20140203T083101.514Z.wav,31.02662,33.0038,FW,
ICLISTENHF1251_20140203T084101.517Z.wav,32.28137,34.98098,FW,
ICLISTENHF1251_20140203T084101.517Z.wav,133.5361,135.1711,HB,
ICLISTENHF1251_20140203T090101.521Z.wav,24.25856,25.51331,HB,
ICLISTENHF1251_20140203T090101.521Z.wav,221.0646,223.2699,FW,
ICLISTENHF1251_20140203T091101.523Z.wav,52.35741,54.37262,HB,
ICLISTENHF1251_20140203T092101.524Z.wav,14.60076,16.14068,HB,
ICLISTENHF1251_20140203T092101.524Z.wav,266.9962,269.6577,UN|FW,
ICLISTENHF1251_20140203T093101.526Z.wav,3.65019,4.5247,HB,
ICLISTENHF1251_20140203T093101.526Z.wav,43.59719,46.22076,UN|FW,
ICLISTENHF1251_20140203T094101.529Z.wav,9.12547,11.48289,HB,
ICLISTENHF1251_20140203T094101.529Z.wav,44.99328,47.16058,UN|FW,
ICLISTENHF1251_20140203T094101.529Z.wav,127.1102,127.9467,UN|SPW,      
ICLISTENHF1251_20140203T095101.530Z.wav,4.3346,7.37643,FW,
ICLISTENHF1251_20140203T095101.530Z.wav,44.18251,46.42586,HB,
ICLISTENHF1251_20140203T095101.530Z.wav,52.31939,52.85171,UN|SPW,      
ICLISTENHF1251_20140203T100101.533Z.wav,38.327,41.74904,FW,
ICLISTENHF1251_20140203T100101.533Z.wav,217.9087,220.9505,HB,
ICLISTENHF1251_20140203T100101.533Z.wav,230.152,231.3688,UN|SPW,      
ICLISTENHF1251_20140203T100101.533Z.wav,268.8973,271.8631,FW,
ICLISTENHF1251_20140203T101101.535Z.wav,42.50951,44.44867,HB,
ICLISTENHF1251_20140203T101101.535Z.wav,79.42966,81.52091,FW,
ICLISTENHF1251_20140203T102101.537Z.wav,53.57414,55.77947,FW,
